text,label,preds
What is a rental car? A rental car is a car that can be rented for a fee for a short period of time.,0,0
What is a city? A city is a large town with a high population and infrastructure.,0,0
"What is a camping trip? A camping trip is an outdoor recreational activity where people stay overnight in a tent, camper, or other shelter.",0,0
What is a cruise? A cruise is a trip on a ship that visits various ports or destinations.,0,0
What is a beach towel? A beach towel is a large towel used for drying off and laying on the sand or grass at the beach.,0,0
"What is a road trip? A road trip is a journey made by car, often for leisure, pleasure, or adventure.",0,0
"What is a taxi? A taxi is a car that is available for hire with a driver, typically used for transportation within a city.",0,0
What is a national park? A national park is a protected area of land owned and operated by the government for public use and enjoyment.,0,0
What is a bus? A bus is a large vehicle that is used to transport people over long distances or within cities.,0,0
"What is a rental home? A rental home is a house, apartment, or other dwelling that is rented out to tenants for a period of time.",0,0
What is a beach ball? A beach ball is an inflatable ball used for playing games on the beach or in the water.,0,0
"What is a guidebook? A guidebook is a book that provides information about a place, like its history, attractions, and things to do.",0,0
What is a fountain? A fountain is a decorative structure that sprays water into the air in a display.,0,0
What is a backpacker? A backpacker is a person who travels with a backpack and usually stays in budget accommodations.,0,0
What is a beach chair? A beach chair is a type of chair designed for use at the beach or in the sand.,0,0
"What is a rental bike? A rental bike is a bike that can be rented for a fee, typically for a short period of time.",0,0
What is a souvenir shop? A souvenir shop is a store that sells gift items and souvenirs related to a particular place or attraction.,0,0
What is a hiking trail? A hiking trail is a route marked and maintained for hiking and other outdoor activities.,0,0
What is a post office? A post office is a government-run facility for mail services and other postal needs.,0,0
What is a printed boarding pass? A printed boarding pass is a paper document that passengers use to board a plane or other transportation.,0,0
"What is a campfire? A campfire is a fire made for warmth, cooking, or other outdoor activities while camping.",0,0
"What is a water park? A water park is an amusement park with water attractions like slides, pools, and wave machines.",0,0
What is a souvenir photo? A souvenir photo is a photograph taken as a keepsake of a particular place or moment.,0,0
What is a motorhome? A motorhome is a recreational vehicle with living quarters for people who want to travel and live on the road.,0,0
What is language used for? Communicating with others.,0,0
"What tool do we use to write words on paper? Pencil, pen, or crayon.",0,0
"What is a story? A made-up tale about people, animals, or adventures.",0,0
"What are some parts of a book? Cover, spine, pages.",0,0
What is the alphabet? All the letters we use to write and read.,0,0
What is a sentence? A group of words that tells a complete idea.,0,0
"What are some types of books? Storybooks, poetry books, fact books.",0,0
What is a character in a story? A person or animal in the story.,0,0
What does it mean to read? To look at the words and understand what they mean.,0,0
What is a library? A place where you can borrow books to read.,0,0
What is a fairy tale? A type of story with magical elements and often a happy ending.,0,0
What is a poem? A type of writing that uses words for their sound and rhythm.,0,0
What is a paragraph? A group of sentences that are about the same idea.,0,0
What is a title of a book? The name of the book.,0,0
What is the difference between fiction and non-fiction? Fiction is a made-up story while non-fiction is a true story.,0,0
What is a cover of a book? The outside of a book that protects the pages.,0,0
What is a table of contents? A list of chapters or sections in a book.,0,0
