,text,source,label,reliability,bias
1535,"“Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the “f bomb.””",huffpost,0,37.82,-10.75
592,"Christie, a tough-talking former federal prosecutor whose reputation for political bullying was reinforced by a George Washington Bridge lane-closing scandal last year, has served as New Jersey governor since January 2010, winning election twice in a state where Democrats greatly outnumber Republicans.",huffpost,0,37.82,-10.75
2087,"On Friday, Liz Cheney issued a statement voicing her opposition to same-sex marriage.",huffpost,0,37.82,-10.75
3901,"For his part, Mr. Trump has insisted that as president he would have the leverage to compel Mexico to pay for the wall, which he estimates would cost about $8 billion.",the-new-york-times,0,40.94,-7.94
7160,He said the rest of the world does not have an embargo against Cuba.,fox-news,0,35.44,11.06
2142,"Farenthold used $84,000 in taxpayer funds to settle a sexual harassment lawsuit his former communications director, Lauren Greene, had filed in 2014, Politico reported in December.",huffpost,0,37.82,-10.75
1672,"He beat GOP establishment candidate Sen. Luther Strange (R-Ala.), who was chosen to fill the seat left vacant when Jeff Sessions became Trump’s attorney general.",huffpost,0,37.82,-10.75
1728,This is far from the only declared national emergency.,fox-news,0,35.44,11.06
847,"The source insisted that no laws were broken in the process of offering the position, that the matter hardly rose to the level of political scandal -- suggesting that Republicans on the Hill were hoping to reap political benefits from the saga.",huffpost,0,37.82,-10.75
2842,"Mr. Ryan made a point of praising Mr. Romney, even trying to soften his image by recounting a time when Mr. Romney gave money and attention to a couple whose children were badly injured in a car accident.",the-new-york-times,0,40.94,-7.94
624,"Mr. Christie, whose dazzling rise as a national Republican in his first term was matched only by his spectacular loss of stature at home in his second, entered the presidential race bearing little resemblance to the candidate he once expected to be.",the-new-york-times,1,40.94,-7.94
2069,Call it Cheney versus Cheney.,fox-news,0,35.44,11.06
4084,"Governor Christie? “Strong,” he said.",the-new-york-times,0,40.94,-7.94
2252,"There is no precedent for such a situation here — a fact that has sent lawmakers like Senator Roger Katz, a Republican who has been critical of Mr. LePage, back to reading their state Constitutions on Wednesday to figure out what, if anything, they could do now to convene a special session.",the-new-york-times,0,40.94,-7.94
3728,"Even before the speech, Huckabee was trying to position himself as the GOP candidate best equipped to defeat Hillary Clinton, the Democratic frontrunner.",fox-news,0,35.44,11.06
7617,"“I don’t have memory of this photograph,” Mr. Weiner said in the interview in his office.",the-new-york-times,0,40.94,-7.94
756,"The ad, reportedly to air in Miami, West Palm Beach and Fort Myers, is costing Secure America $1 million, the organization confirmed to Fox News.",fox-news,0,35.44,11.06
3550,"“Well, I don’t see how that’s possible,” Mr. Paul said on the CNN program “State of the Union.”",the-new-york-times,0,40.94,-7.94
3520,"Buying a car, by contrast he said, is ""designed to meet the needs of a customer.",huffpost,0,37.82,-10.75
7226,"WASHINGTON — Susan E. Rice, President Obama’s national security adviser, sharply criticized Prime Minister Benjamin Netanyahu of Israel on Tuesday over his plans to address a joint meeting of Congress next week, saying his actions had hurt his nation’s relationship with the United States.",the-new-york-times,1,40.94,-7.94
2619,"Positive reviews coming in from economists, Summers said, show the deal is the right thing to do.",fox-news,0,35.44,11.06
6428,“Then you would say every single company is in violation of Title VII” of the Civil Rights Act?,the-new-york-times,0,40.94,-7.94
6523,“Trump says he wants to run the nation like he’s running his business? God help us.,huffpost,0,37.82,-10.75
6292,“What is the president afraid of — that he would go after a chairman of the committee?” she said.,the-new-york-times,0,40.94,-7.94
3038,"Earlier this year, the Rothenberg Political Report projected a Democratic pick-up of between five and 12 seats.",fox-news,0,35.44,11.06
5687,Much of this work was begun while Democrats languished in the House minority.,huffpost,0,37.82,-10.75
1438,"The White House did not respond to HuffPost queries about whether Trump understood that what he was saying was false and, if he did, why he was doing so anyway.",huffpost,0,37.82,-10.75
4424,Trump said in an interview with “Axios on HBO” taped Monday that he could execute the change via executive order.,huffpost,0,37.82,-10.75
764,"""President Obama has said that he is determined to prevent Iran from getting nuclear weapons,"" he said on the Sunday morning show.",fox-news,0,35.44,11.06
5428,"Standing nearby were his adult children from two previous marriages, Donald Jr., Eric, Ivanka and Tiffany.",the-new-york-times,0,40.94,-7.94
2718,Whether the debate will alter the course of the race remains to be seen.,fox-news,0,35.44,11.06
4641,"But in a statement, after denouncing the leak of the data to The Guardian and The Washington Post, Mr. Clapper insisted it was “not an undisclosed collection or data mining program.”",the-new-york-times,0,40.94,-7.94
2578,"While a parade of witnesses addressed the Senate Judiciary Committee, trading dueling views of Judge Gorsuch, the Senate Democratic leader, Chuck Schumer of New York, went to the Senate floor and announced that he would try to lead Democrats in blocking an up-or-down vote on Judge Gorsuch.",the-new-york-times,0,40.94,-7.94
1616,"Mr. Trump and Mr. Lieberman had good chemistry when they met privately, one White House aide said — a key ingredient for Mr. Trump in hiring people.",the-new-york-times,0,40.94,-7.94
1479,"His rejection of the figure seemed to confirm the concerns of Democratic leaders who had questioned whether they could trust senior White House officials to broker any compromise that could then be rejected by a president who has often shifted his position at the last moment, especially when it comes to immigration.",the-new-york-times,0,40.94,-7.94
4546,Romney had stopped short of calling on Akin to resign in an interview with WMUR Monday.,huffpost,0,37.82,-10.75
1024,But it's not impossible.,huffpost,0,37.82,-10.75
5559,The visit came a day after the senator huddled with his team at his headquarters in Vermont to discuss the fate of his candidacy.,the-new-york-times,0,40.94,-7.94
752,"Florida is considered a toss-up in recent polling, and its 29 electoral votes could swing the election.",fox-news,0,35.44,11.06
351,"When he had finished introducing the report, Hutchinson called up Mark Mattioli, whose 6-year-old son, James Mattioli, was killed in December along with 19 other children at Sandy Hook Elementary School.",huffpost,0,37.82,-10.75
6551,"On at least a few occasions, Mr. Bloomberg and Mr. Trump met up on the golf links.",the-new-york-times,0,40.94,-7.94
5850,"“If they really cared about creating jobs, they should stop blocking a preservation of unemployment insurance, which would create or save hundred of thousands of jobs,” Jim Manley, a spokesman for Mr. Reid, said in an e-mail. ",the-new-york-times,0,40.94,-7.94
5201,"But the classified version, Clinton said, detailed the possible motivations for the attack, and suggested while they were pre-coordinated and deliberate, they were also opportunistic and not planned extensively.",huffpost,0,37.82,-10.75
1425,Why would he not do that?”,huffpost,0,37.82,-10.75
2921,"St. Louis Tea Party organizer Bill Hennessy wrote on the group's website Tuesday that the Tea Party stands for smaller government and fiscal responsibility, and accused the NAACP of abandoning black America.",fox-news,0,35.44,11.06
6568,"“We used to be friends,” Mr. Trump told CNN.",the-new-york-times,0,40.94,-7.94
5193,"""As the ARB makes clear, after their months of research the picture remains still somewhat complicated,"" Clinton said, during an exchange with Sen. James Risch (R-Idaho) at the Senate Foreign Relations Committee.",huffpost,0,37.82,-10.75
